id,danjia,zongjia,quyu,xiaoqu,huxing,louceng,jianmian,jiegou,taoneimianji,jianzhuleixing,chaoxiang,jianzhujiegou,zhuangxiu,tihubili,dianti,chanquan,guapaishijian,jiaoyiquanshu,shangcijiaoyi,fangwuyongtu,fangwunianxian,chanquansuoshu,diyaxinxi,create_time
108400508465,28847,195万,番禺 南浦,广州碧桂园雅苑,2室1厅1厨1卫,高楼层 (共6层),67.6㎡,平层,61.62㎡,塔楼,西南,钢混结构,精装,一梯四户,无,70年,2019-06-25,商品房,2015-09-06,普通住宅,满两年,非共有,有抵押 60万元,2020-01-16 15:23:42
108400176871,25050,215万,荔湾 滘口,芳村大道西,3室1厅1厨1卫,中楼层 (共8层),85.83㎡,平层,75.84㎡,塔楼,东北,钢混结构,简装,一梯四户,有,70年,2018-12-10,商品房,2016-06-07,普通住宅,满两年,共有,无抵押,2020-01-16 15:23:43
108400693116,25710,145万,海珠 昌岗,细岗路,3室2厅1厨1卫,高楼层 (共7层),56.4㎡,平层,50.96㎡,塔楼,南 北,钢混结构,简装,一梯四户,无,70年,2019-09-21,商品房,2005-10-19,普通住宅,满五年,非共有,无抵押,2020-01-16 15:23:45
108400539412,19558,160万,番禺 桥南,福景园,3室2厅1厨1卫,高楼层 (共8层),81.81㎡,平层,72.19㎡,塔楼,南,钢混结构,精装,一梯八户,无,70年,2019-07-10,商品房,2013-01-10,普通住宅,满五年,非共有,无抵押,2020-01-16 15:23:46
108400903097,45854,595万,越秀 淘金,华侨乐园,3室2厅1厨2卫,中楼层 (共18层),129.76㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯八户,有,70年,2019-12-25,商品房,1996-05-24,普通住宅,满五年,非共有,无抵押,2020-01-16 15:23:47
108400475181,20747,155万,白云 同德围,紫薇苑,2室1厅1厨2卫,低楼层 (共9层),74.71㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯六户,无,70年,2019-06-09,商品房,2002-09-28,普通住宅,满五年,非共有,无抵押,2020-01-16 15:23:48
108400819817,43221,255万,天河 车陂,美好居,2室1厅1厨1卫,中楼层 (共19层),59㎡,平层,49.59㎡,塔楼,西南 西,钢混结构,精装,两梯九户,有,70年,2019-11-20,商品房,2015-04-20,普通住宅,满两年,共有,有抵押 40万元 客户偿还,2020-01-16 15:23:50
108400893318,50358,423万,荔湾 中山八,富力广场D区,2室1厅1厨1卫,中楼层 (共22层),84㎡,平层,68.82㎡,塔楼,东南 南,钢混结构,精装,两梯八户,有,70年,2019-12-20,商品房,2019-12-31,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:23:51
108400899195,31604,335万,番禺 祈福新村,祈福新村活力花园,3室2厅1厨1卫,高楼层 (共19层),106㎡,平层,84.66㎡,塔楼,东南,钢混结构,精装,两梯六户,有,70年,2019-12-23,商品房,2011-07-18,普通住宅,满五年,非共有,有抵押 40万元 业主自还,2020-01-16 15:23:52
108400820993,26991,260万,越秀 西门口,海珠中路,3室1厅1厨1卫,中楼层 (共9层),96.33㎡,平层,88.72㎡,塔楼,南 西,钢混结构,简装,两梯八户,有,40年,2019-11-20,房改房,2002-12-17,普通住宅,满五年,非共有,有抵押 60万元,2020-01-16 15:23:53
108400750603,49702,266万,越秀 建设路,建设二马路,3室1厅1厨1卫,中楼层 (共7层),53.52㎡,平层,48.36㎡,板楼,东南,钢混结构,精装,一梯五户,无,70年,2019-10-18,商品房,2005-05-08,普通住宅,满五年,非共有,无抵押,2020-01-16 15:23:54
108400899928,32613,380万,白云 永泰,集贤苑,4室2厅2厨2卫,中楼层 (共10层),116.52㎡,平层,暂无数据,塔楼,东,钢混结构,精装,一梯四户,有,70年,2019-12-24,商品房,2017-06-01,普通住宅,满两年,非共有,有抵押 80万元 农商银行 客户偿还,2020-01-16 15:23:56
108400881892,46601,340万,海珠 滨江中,自由心岸,2室1厅1厨1卫,中楼层 (共30层),72.96㎡,平层,65.49㎡,塔楼,北,钢混结构,精装,三梯七户,有,70年,2019-12-16,商品房,2006-07-13,普通住宅,满五年,非共有,无抵押,2020-01-16 15:23:57
108400814137,31511,265万,番禺 洛溪,芳华花园洛涛居南区,3室2厅1厨2卫,中楼层 (共6层),84.1㎡,平层,77.31㎡,塔楼,东北,钢混结构,简装,一梯四户,无,70年,2019-11-17,商品房,2012-02-06,普通住宅,满五年,共有,有抵押 50万元,2020-01-16 15:23:58
108400600098,31561,238万,番禺 雅居乐,广州雅居乐花园雅悦庭,2室2厅1厨1卫,低楼层 (共8层),75.41㎡,平层,63.39㎡,塔楼,东 西,钢混结构,精装,一梯八户,有,70年,2019-08-08,商品房,2016-05-26,普通住宅,满两年,非共有,有抵押 90万元 建行 客户偿还,2020-01-16 15:23:59
108400837875,26637,225万,番禺 亚运城,亚运城媒体南村,2室2厅1厨1卫,高楼层 (共22层),84.47㎡,平层,61.62㎡,塔楼,南 北,钢混结构,简装,两梯四户,有,70年,2019-11-28,商品房,2012-05-16,普通住宅,满五年,非共有,有抵押 5万元 业主自还,2020-01-16 15:24:00
108400885136,91544,420万,越秀 东山口,恤孤院四横路,3室2厅1厨2卫,高楼层 (共5层),45.88㎡,复式,41.45㎡,板楼,南 北,钢混结构,精装,一梯三户,无,70年,2019-12-18,商品房,2015-08-28,普通住宅,满两年,共有,无抵押,2020-01-16 15:24:02
108400394188,19893,185万,增城 白江,新都盛世名门宏城汇,3室2厅1厨2卫,中楼层 (共22层),93㎡,平层,73.15㎡,塔楼,东南 南,钢混结构,精装,三梯十二户,有,70年,2019-04-27,商品房,2014-01-24,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:03
108400928171,46105,345万,荔湾 芳村,恒荔湾畔,2室2厅1厨1卫,高楼层 (共31层),74.83㎡,平层,暂无数据,塔楼,西,钢混结构,精装,三梯八户,有,70年,2020-01-06,商品房,2013-05-16,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:04
108400533700,51959,398万,天河 天润路,太阳广场,2室2厅1厨1卫,低楼层 (共19层),76.6㎡,平层,暂无数据,塔楼,西 东,钢混结构,精装,两梯四户,有,70年,2019-07-07,商品房,2017-02-24,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:05
108400461899,28251,171万,越秀 西华路,西华路司马街,2室1厅1厨1卫,高楼层 (共9层),60.53㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯两户,无,70年,2019-06-01,商品房,2004-04-09,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:07
108400766837,32442,245万,白云 同德围,岭南雅院,2室1厅1厨1卫,中楼层 (共14层),75.52㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,70年,2019-10-25,商品房,2019-07-03,普通住宅,未满两年,非共有,有抵押 70万元 工商银行 客户偿还,2020-01-16 15:24:09
108400522156,30000,285万,黄埔 香雪,万科金色梦想,3室2厅1厨2卫,中楼层 (共28层),95㎡,平层,77.24㎡,塔楼,南,钢混结构,精装,两梯六户,有,70年,2019-07-02,商品房,2017-01-13,普通住宅,满两年,非共有,有抵押 100万元 中国银行 客户偿还,2020-01-16 15:24:10
108400916541,46781,470万,天河 体育中心,华苑大厦,3室1厅1厨1卫,低楼层 (共30层),100.47㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯十六户,有,70年,2020-01-01,商品房,2018-04-20,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:24:11
108400822189,26433,275万,白云 南湖,南湖半山东苑,3室2厅1厨2卫,低楼层 (共28层),104.04㎡,平层,80.45㎡,塔楼,西南,钢混结构,精装,两梯四户,有,70年,2019-11-21,商品房,2013-04-01,普通住宅,满五年,非共有,有抵押 15万元 中国银行 业主自还,2020-01-16 15:24:13
108400904629,33217,475万,黄埔 文冲,万科城市花园,4室2厅1厨2卫,高楼层 (共18层),143㎡,平层,118.39㎡,塔楼,东南,钢混结构,精装,两梯三户,有,70年,2019-12-26,商品房,2010-10-13,普通住宅,满五年,非共有,有抵押 300万元 建设银行 业主自还,2020-01-16 15:24:14
108400894844,15041,140万,花都 旧区,南华苑,3室2厅1厨1卫,中楼层 (共8层),93.08㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯四户,无,70年,2019-12-21,商品房,2017-09-26,普通住宅,满两年,非共有,有抵押 43万元 工行,2020-01-16 15:24:15
108400722155,24326,155万,增城 白江,假日花园,2室1厅1厨1卫,低楼层 (共18层),63.72㎡,平层,52.76㎡,塔楼,东北,钢混结构,精装,两梯五户,有,70年,2019-10-05,商品房,2015-03-19,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:17
108400407030,27703,163万,白云 机场路,枫溪苑,2室1厅1厨1卫,低楼层 (共9层),58.84㎡,平层,51.43㎡,塔楼,东南,钢混结构,简装,一梯四户,无,70年,2019-05-04,商品房,2015-09-11,普通住宅,满两年,共有,无抵押,2020-01-16 15:24:18
108400508358,16238,126万,番禺 顺德碧桂园,顺德碧桂园风信路,2室2厅1厨1卫,高楼层 (共6层),77.6㎡,平层,69.2㎡,板塔结合,北,框架结构,简装,一梯四户,无,70年,2019-06-25,商品房,2012-05-04,普通住宅,满五年,非共有,有抵押 20万元 农行正常按揭 客户偿还,2020-01-16 15:24:19
108400812659,34920,262万,黄埔 科学城,万科新里程,2室2厅1厨1卫,中楼层 (共25层),75.03㎡,平层,61.58㎡,塔楼,南,钢混结构,精装,两梯六户,有,70年,2019-11-16,商品房,2011-03-23,普通住宅,满五年,非共有,有抵押 8万元,2020-01-16 15:24:20
108400604068,38984,230万,天河 燕塘,华文学院,2室1厅1厨1卫,低楼层 (共5层),59㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯四户,无,70年,2019-08-10,商品房,1996-10-23,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:22
108400803628,42600,388万,越秀 淘金,淘金东路,3室2厅1厨1卫,高楼层 (共9层),91.08㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯四户,无,70年,2019-11-12,商品房,2015-01-01,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:23
108400831280,47751,415万,天河 棠下,富力天朗明居N区,3室2厅1厨1卫,低楼层 (共26层),86.91㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯八户,有,70年,2019-11-25,商品房,2015-04-01,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:24
108400829748,31427,289万,番禺 汉溪,自在城市花园三期诺德名都,3室2厅1厨2卫,中楼层 (共30层),91.96㎡,平层,71.47㎡,塔楼,南,钢混结构,精装,三梯六户,有,70年,2019-11-24,商品房,2014-05-19,普通住宅,满五年,非共有,有抵押 46万元 工商 业主自还,2020-01-16 15:24:25
108400803699,52226,298万,天河 华景新城,邮通小区,3室1厅1厨1卫,低楼层 (共6层),57.06㎡,平层,暂无数据,塔楼,南,混合结构,简装,一梯四户,无,70年,2019-11-12,商品房,2014-07-14,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:26
108400868696,21080,130万,白云 金沙洲,金满家园,2室1厅1厨1卫,高楼层 (共9层),61.67㎡,平层,54.38㎡,塔楼,南,钢混结构,精装,一梯三户,无,70年,2019-12-11,商品房,2013-04-19,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:28
108400671563,14346,120万,南沙 南沙湾,南沙奥园,2室2厅1厨1卫,低楼层 (共10层),83.65㎡,平层,暂无数据,塔楼,东南,钢混结构,毛坯,四梯十九户,有,70年,2019-09-10,商品房,2017-08-08,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:29
108400626981,25086,132万,白云 机场路,三元里大道,2室2厅1厨1卫,中楼层 (共9层),52.62㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯六户,无,70年,2019-08-21,商品房,2017-06-12,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:30
108400669452,18447,175万,花都 镜湖大道,豪利花园,3室2厅1厨1卫,高楼层 (共16层),94.87㎡,平层,78.47㎡,塔楼,北,钢混结构,精装,一梯五户,有,70年,2019-09-09,商品房,2016-11-17,普通住宅,满两年,共有,有抵押 48万元,2020-01-16 15:24:31
108400352628,33334,260万,荔湾 滘口,新世界逸彩庭园,2室1厅1厨1卫,高楼层 (共19层),78㎡,平层,62.39㎡,塔楼,南 西南,钢混结构,精装,两梯八户,有,70年,2019-04-06,商品房,2015-08-03,普通住宅,满两年,共有,有抵押 80万元 有 金融公司垫资,2020-01-16 15:24:32
108400684893,22223,60万,海珠 宝岗,同福中路,1室0厅1厨1卫,低楼层 (共6层),27㎡,平层,26.26㎡,塔楼,东,钢混结构,精装,一梯六户,无,70年,2019-09-17,商品房,2015-11-03,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:33
108400691016,29809,168万,黄埔 大沙地,天虹花园,2室2厅1厨1卫,高楼层 (共9层),56.36㎡,平层,46.23㎡,塔楼,北,钢混结构,精装,一梯五户,有,70年,2019-09-20,商品房,2012-06-20,普通住宅,满五年,共有,有抵押 50万元,2020-01-16 15:24:36
108400807915,35585,225万,白云 罗冲围,富力桃园,2室1厅1厨1卫,高楼层 (共16层),63.23㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯八户,有,70年,2019-11-14,商品房,2017-09-05,普通住宅,满两年,共有,有抵押 100万元,2020-01-16 15:24:37
108400627713,29532,189万,白云 石井,金碧新城,2室1厅1厨1卫,中楼层 (共32层),64㎡,平层,52.29㎡,塔楼,东北,钢混结构,精装,三梯八户,有,70年,2019-08-21,商品房,2011-03-08,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:38
108400907708,16204,154万,增城 荔城西区,岭秀苑,3室1厅1厨1卫,低楼层 (共17层),95.04㎡,平层,77.15㎡,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-12-28,商品房,2017-05-03,普通住宅,满两年,非共有,有抵押 80万元 80,2020-01-16 15:24:39
108400769196,41895,260万,越秀 淘金,麓苑路,3室2厅1厨1卫,低楼层 (共7层),62.06㎡,平层,暂无数据,塔楼,西 南 北,钢混结构,精装,一梯两户,无,70年,2019-10-26,商品房,2017-02-17,普通住宅,满两年,非共有,有抵押 120万元,2020-01-16 15:24:40
108400889294,35595,340万,白云 金沙洲,深业江悦湾,3室2厅1厨1卫,高楼层 (共26层),95.52㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯六户,有,70年,2019-12-19,商品房,2016-02-29,普通住宅,满两年,共有,无抵押,2020-01-16 15:24:42
108400437023,28949,228万,荔湾 周门,周门小区中兴苑,3室1厅1厨1卫,中楼层 (共9层),78.76㎡,平层,暂无数据,塔楼,东 西,钢混结构,精装,一梯四户,无,70年,2019-05-20,商品房,2012-06-30,普通住宅,满五年,非共有,有抵押 20万元 农业银行 业主自还,2020-01-16 15:24:43
108400742035,16408,158万,番禺 顺德碧桂园,顺德碧桂园蓬莱路,3室2厅1厨2卫,高楼层 (共6层),96.3㎡,平层,86.3㎡,塔楼,南,钢混结构,简装,一梯四户,无,70年,2019-10-14,商品房,2014-05-12,普通住宅,满五年,共有,有抵押 60万元 邮政 业主自还,2020-01-16 15:24:44
108400122855,47728,630万,白云 嘉禾望岗,凯云新世界,3室2厅1厨2卫,低楼层 (共20层),132㎡,平层,102.96㎡,板楼,南 西南,钢混结构,精装,两梯两户,有,70年,2018-11-01,商品房,2016-06-15,普通住宅,满两年,共有,有抵押 400万元 建设银行 客户偿还,2020-01-16 15:24:45
108400589355,23366,183万,增城 白江,碧桂园豪进广场,2室1厅1厨1卫,高楼层 (共31层),78.32㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯五户,有,70年,2019-08-03,商品房,2017-09-25,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:47
108400897889,9193,100万,增城 荔城中区,荔乡物业小区,3室2厅1厨2卫,高楼层 (共8层),108.79㎡,平层,97.68㎡,塔楼,西南,钢混结构,精装,一梯两户,暂无数据,70年,2019-12-23,商品房,2008-07-10,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:48
108400680372,20846,185万,南沙 黄阁,南沙保利城,3室2厅1厨1卫,低楼层 (共32层),88.75㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯六户,暂无数据,70年,2019-09-15,商品房,2018-02-12,普通住宅,未满两年,非共有,有抵押 42万元 中行 业主自还,2020-01-16 15:24:49
108400934187,36757,142.8万,荔湾 龙津,文昌北路,2室1厅1厨1卫,低楼层 (共3层),38.85㎡,平层,暂无数据,暂无数据,北,未知结构,精装,一梯一户,暂无数据,70年,2020-01-09,商品房,2015-04-17,普通住宅,满两年,非共有,无抵押,2020-01-16 15:24:50
108400769727,83424,768万,越秀 东风东,东风广场,2室2厅1厨2卫,高楼层 (共37层),92.06㎡,平层,73.21㎡,板楼,东北,钢混结构,简装,三梯七户,有,70年,2019-10-27,商品房,2012-10-08,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:51
108200021570,47701,420万,天河 华景新城,华景新城逸宁居,2室2厅1厨1卫,高楼层 (共31层),88.05㎡,平层,70.35㎡,塔楼,西南,钢混结构,精装,三梯八户,有,70年,2018-06-29,商品房,2015-11-20,普通住宅,满两年,共有,有抵押 100万元,2020-01-16 15:24:53
108400649496,16682,192万,番禺 市桥,华侨城(番禺),3室2厅1厨2卫,低楼层 (共9层),115.1㎡,平层,106.13㎡,塔楼,西,钢混结构,简装,一梯六户,无,70年,2019-08-31,商品房,2019-01-08,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:24:54
108400151462,44781,438万,越秀 淘金,淘金北路,3室2厅1厨2卫,高楼层 (共9层),97.81㎡,平层,87.3㎡,板楼,南 北,钢混结构,精装,一梯两户,有,70年,2018-11-20,商品房,1991-11-16,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:55
108200004721,35432,246万,海珠 金碧,金碧花园第一金碧,2室2厅1厨1卫,低楼层 (共22层),69.43㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯八户,有,70年,2018-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,2020-01-16 15:24:56
108400750809,48054,300万,越秀 东山口,达道路,2室1厅1厨1卫,中楼层 (共9层),62.43㎡,平层,56.4㎡,塔楼,南,钢混结构,简装,一梯四户,有,70年,2019-10-18,商品房,2019-10-28,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:24:57
108400720831,34131,257万,番禺 雅居乐,广州雅居乐花园雅悦庭,2室2厅1厨1卫,低楼层 (共9层),75.3㎡,平层,63.4㎡,塔楼,东南,钢混结构,精装,一梯六户,有,70年,2019-10-04,商品房,2002-02-12,普通住宅,满五年,非共有,无抵押,2020-01-16 15:24:58
108400136930,85181,830万,越秀 东风东,东风广场,3室2厅1厨2卫,中楼层 (共39层),97.44㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯八户,有,70年,2018-11-08,商品房,2004-10-19,普通住宅,满五年,共有,有抵押 300万元 业主自还,2020-01-16 15:25:00
108400904387,29424,153万,白云 景泰,景泰新村,2室1厅1厨1卫,中楼层 (共8层),52㎡,平层,48㎡,塔楼,南,钢混结构,简装,一梯两户,无,70年,2019-12-26,商品房,1996-12-27,普通住宅,满五年,非共有,无抵押,2020-01-16 15:25:01
108400911704,33863,128万,白云 景泰,景泰新村,2室1厅1厨1卫,中楼层 (共7层),37.8㎡,平层,暂无数据,塔楼,北,钢混结构,精装,一梯四户,无,70年,2019-12-30,商品房,2018-04-17,普通住宅,未满两年,非共有,有抵押 40万元,2020-01-16 15:25:02
108400925364,18405,165万,增城 新塘南,锦绣新天地,3室2厅1厨2卫,高楼层 (共15层),89.65㎡,平层,暂无数据,塔楼,北,钢混结构,简装,两梯六户,有,70年,2020-01-05,商品房,2011-12-16,普通住宅,满五年,非共有,有抵押 12万元,2020-01-16 15:25:03
108400867907,10295,70万,增城 荔城中区,光明西路,3室2厅1厨1卫,中楼层 (共8层),68㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯四户,无,70年,2019-12-10,商品房,2017-05-24,普通住宅,满两年,非共有,有抵押 29万元 业主自还,2020-01-16 15:25:04
108400888452,15168,145万,增城 朱村,碧桂园城市花园花岸苑,3室2厅1厨1卫,低楼层 (共26层),95.6㎡,平层,95.2㎡,板塔结合,西北,钢混结构,简装,两梯四户,有,70年,2019-12-19,商品房,2018-07-28,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:25:05
108400769256,31024,240万,荔湾 花地湾,怡芳苑,2室1厅1厨1卫,中楼层 (共9层),77.36㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,一梯三户,无,70年,2019-10-26,商品房,2014-02-14,普通住宅,满五年,共有,无抵押,2020-01-16 15:25:06
108400759446,29321,275万,黄埔 香雪,中海誉城南苑,3室2厅1厨1卫,高楼层 (共33层),93.79㎡,平层,74.29㎡,塔楼,东南,钢混结构,精装,两梯六户,有,70年,2019-10-22,商品房,2017-12-19,普通住宅,满两年,非共有,有抵押 160万元,2020-01-16 15:25:08
108400755882,24295,235万,黄埔 科学城,实地常春藤,3室2厅1厨2卫,中楼层 (共27层),96.73㎡,平层,75.84㎡,塔楼,南,钢混结构,精装,两梯五户,有,70年,2019-10-21,商品房,2019-12-08,普通住宅,未满两年,非共有,有抵押 80万元,2020-01-16 15:25:09
108400294315,42254,420万,黄埔 黄埔区府,中鼎君和名城,3室2厅1厨2卫,高楼层 (共33层),99.4㎡,平层,80.28㎡,塔楼,东南,钢混结构,精装,三梯十户,有,70年,2019-03-08,商品房,2017-12-14,普通住宅,满两年,非共有,有抵押 120万元,2020-01-16 15:25:10
108400776967,30326,205万,番禺 祈福新村,祈福新村蝶舞轩,2室2厅1厨1卫,中楼层 (共6层),67.6㎡,平层,59.57㎡,板楼,南,钢混结构,精装,一梯四户,无,70年,2019-10-31,商品房,2015-08-06,普通住宅,满两年,非共有,有抵押 53万元 客户偿还,2020-01-16 15:25:11
108400632520,32685,225万,白云 梅花园,白云家园,2室1厅1厨1卫,中楼层 (共5层),68.84㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯六户,无,70年,2019-08-23,商品房,2019-03-12,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:25:12
108400907493,22715,240万,番禺 东怡新区,东怡新区东信园,3室2厅1厨2卫,高楼层 (共6层),105.66㎡,平层,92.92㎡,板楼,北,钢混结构,简装,一梯四户,无,70年,2019-12-28,商品房,2008-12-31,普通住宅,满五年,共有,有抵押 170万元 业主自还,2020-01-16 15:25:14
108400923323,13649,105.5万,增城 荔城增江,敏捷锦绣星辰,2室2厅1厨1卫,中楼层 (共18层),77.3㎡,平层,64㎡,塔楼,西,钢混结构,毛坯,一梯六户,有,70年,2020-01-04,商品房,2016-08-08,普通住宅,满两年,共有,有抵押 20万元 业主自己赎证,2020-01-16 15:25:15
108400525127,15174,73万,南沙 金洲,越秀滨海汇,1室1厅1厨1卫,高楼层 (共21层),48.11㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,三梯二十八户,有,40年,2019-07-04,商品房,2019-02-04,商住两用,未满两年,非共有,有抵押 30万元 业主自还,2020-01-16 15:25:16
108400782716,65649,860万,越秀 五羊新城,明月东山,3室2厅1厨2卫,高楼层 (共7层),131㎡,平层,110.55㎡,塔楼,东,钢混结构,精装,一梯八户,有,70年,2019-11-02,商品房,2019-01-01,普通住宅,未满两年,共有,无抵押,2020-01-16 15:25:17
108400687589,35878,235万,天河 沙太南,侨乐新村,3室1厅1厨1卫,低楼层 (共9层),65.5㎡,平层,60.2㎡,塔楼,南,钢混结构,精装,一梯四户,无,70年,2019-09-18,商品房,2016-09-21,普通住宅,满两年,非共有,无抵押,2020-01-16 15:25:18
108400735624,37393,273万,天河 东圃,羊城花园,2室2厅1厨1卫,中楼层 (共18层),73.01㎡,平层,60.9㎡,塔楼,东南,钢混结构,简装,两梯七户,有,70年,2019-10-11,商品房,2009-12-23,普通住宅,满五年,共有,有抵押 15万元 业主自还,2020-01-16 15:25:19
108400613338,28587,265万,白云 同和,富和花园,3室2厅1厨2卫,中楼层 (共8层),92.7㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,一梯四户,无,70年,2019-08-14,商品房,2000-03-07,普通住宅,满五年,非共有,无抵押,2020-01-16 15:25:21
108400109057,15323,136万,增城 白江,新康花园,2室1厅1厨1卫,中楼层 (共6层),88.76㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,70年,2018-10-24,商品房,2005-12-21,普通住宅,满五年,非共有,无抵押,2020-01-16 15:25:22
108400796882,66683,556万,越秀 北京路,精彩生活大厦,3室1厅1厨1卫,低楼层 (共24层),83.38㎡,平层,68.13㎡,塔楼,西南,钢混结构,精装,两梯十一户,有,70年,2019-11-09,商品房,2019-07-10,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:25:24
108400858894,34435,98万,越秀 北京路,珠光路,1室1厅1厨1卫,中楼层 (共9层),28.46㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,一梯四户,无,70年,2019-12-06,商品房,2009-08-25,普通住宅,满五年,非共有,无抵押,2020-01-16 15:25:25
108400524307,15525,188万,花都 铁路西,俊怡云山御居,3室2厅1厨2卫,低楼层 (共18层),121.1㎡,平层,100.08㎡,塔楼,西南,钢混结构,精装,两梯四户,有,70年,2019-07-03,商品房,2017-07-13,普通住宅,满两年,非共有,有抵押 96万元 农业银行 业主自还,2020-01-16 15:25:26
108400831329,31751,210万,海珠 江南西,江南西路紫金大街,2室2厅1厨1卫,中楼层 (共8层),66.14㎡,平层,66.14㎡,板楼,东南 东北,钢混结构,简装,一梯两户,无,70年,2019-11-25,商品房,2019-11-26,普通住宅,未满两年,共有,无抵押,2020-01-16 15:25:28
108400733499,22052,172万,南沙 金洲,中大城,2室2厅1厨1卫,低楼层 (共30层),78㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯四户,有,70年,2019-10-10,商品房,2016-12-15,普通住宅,满两年,非共有,有抵押 60万元,2020-01-16 15:25:29
108400713662,24451,238万,南沙 南沙区府,龙光棕榈水岸南区,3室2厅1厨1卫,中楼层 (共18层),97.34㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯四户,有,70年,2019-09-30,商品房,2015-01-20,普通住宅,满两年,共有,有抵押 30万元,2020-01-16 15:25:30
108400810969,14301,148万,花都 旧区,东骏花园,3室2厅1厨1卫,高楼层 (共8层),103.49㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,一梯两户,有,70年,2019-11-15,商品房,2007-11-02,普通住宅,满五年,非共有,有抵押 15万元 农商银行 业主自还,2020-01-16 15:25:31
108200006292,24164,195万,番禺 番禺客运站,金海岸花园金石碧苑,2室2厅1厨1卫,高楼层 (共6层),80.7㎡,平层,暂无数据,塔楼,北,钢混结构,简装,一梯四户,无,70年,2018-04-30,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,2020-01-16 15:25:32
108400783600,34208,300万,番禺 南浦,广州碧桂园雅苑,3室2厅1厨2卫,低楼层 (共6层),87.7㎡,平层,81.64㎡,塔楼,东南,钢混结构,简装,一梯四户,无,70年,2019-11-02,商品房,2016-05-19,普通住宅,满两年,非共有,有抵押 165万元 客户偿还,2020-01-16 15:25:33
108400684883,39974,245万,越秀 淘金,华侨新村原道路,2室1厅1厨1卫,中楼层 (共9层),61.29㎡,平层,55.38㎡,板楼,西北,砖混结构,简装,一梯四户,无,70年,2019-09-17,商品房,2019-09-19,普通住宅,未满两年,共有,无抵押,2020-01-16 15:25:34
108400894153,23511,292万,番禺 洛溪,吉祥北园,4室1厅1厨2卫,中楼层 (共7层),124.2㎡,平层,103.46㎡,板塔结合,东南 南,钢混结构,精装,一梯两户,无,70年,2019-12-21,商品房,2009-12-16,普通住宅,满五年,共有,无抵押,2020-01-16 15:25:36
